[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 2%,   0 secs]  1 threads:       10173 ops,       0 (avg:       0) ops/sec, 0.00KB/sec (avg: 0.00KB/sec),  0.00 (avg:  0.00) msec latency[RUN #1 3%,   2 secs]  1 threads:       20352 ops,   10178 (avg:   10175) ops/sec, 422.71KB/sec (avg: 422.60KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 5%,   3 secs]  1 threads:       30534 ops,   10181 (avg:   10177) ops/sec, 422.81KB/sec (avg: 422.67KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 7%,   4 secs]  1 threads:       40705 ops,   10170 (avg:   10175) ops/sec, 422.37KB/sec (avg: 422.60KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 8%,   5 secs]  1 threads:       50883 ops,   10177 (avg:   10175) ops/sec, 422.62KB/sec (avg: 422.60KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 10%,   6 secs]  1 threads:       61061 ops,   10177 (avg:   10176) ops/sec, 422.62KB/sec (avg: 422.61KB/sec),  0.09 (avg:  0.10) msec latency[RUN #1 12%,   7 secs]  1 threads:       71229 ops,   10167 (avg:   10174) ops/sec, 422.24KB/sec (avg: 422.55KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 13%,   8 secs]  1 threads:       81405 ops,   10175 (avg:   10174) ops/sec, 422.53KB/sec (avg: 422.55KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 15%,   9 secs]  1 threads:       91585 ops,   10179 (avg:   10175) ops/sec, 422.69KB/sec (avg: 422.57KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 17%,  10 secs]  1 threads:      101764 ops,   10178 (avg:   10175) ops/sec, 422.68KB/sec (avg: 422.58KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 18%,  11 secs]  1 threads:      111943 ops,   10178 (avg:   10175) ops/sec, 422.63KB/sec (avg: 422.58KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 20%,  12 secs]  1 threads:      122119 ops,   10174 (avg:   10175) ops/sec, 422.54KB/sec (avg: 422.58KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 22%,  13 secs]  1 threads:      132291 ops,   10170 (avg:   10175) ops/sec, 422.43KB/sec (avg: 422.57KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 23%,  14 secs]  1 threads:      142461 ops,   10168 (avg:   10174) ops/sec, 422.35KB/sec (avg: 422.55KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 25%,  15 secs]  1 threads:      152627 ops,   10165 (avg:   10174) ops/sec, 422.17KB/sec (avg: 422.53KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 27%,  16 secs]  1 threads:      162789 ops,   10161 (avg:   10173) ops/sec, 421.93KB/sec (avg: 422.49KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 28%,  17 secs]  1 threads:      172966 ops,   10176 (avg:   10173) ops/sec, 422.65KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 30%,  18 secs]  1 threads:      183139 ops,   10172 (avg:   10173) ops/sec, 422.38KB/sec (avg: 422.49KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 32%,  19 secs]  1 threads:      193315 ops,   10175 (avg:   10173) ops/sec, 422.58KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 33%,  20 secs]  1 threads:      203478 ops,   10161 (avg:   10173) ops/sec, 422.04KB/sec (avg: 422.47KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 35%,  21 secs]  1 threads:      213655 ops,   10175 (avg:   10173) ops/sec, 422.66KB/sec (avg: 422.48KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 37%,  22 secs]  1 threads:      223831 ops,   10174 (avg:   10173) ops/sec, 422.53KB/sec (avg: 422.48KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 38%,  23 secs]  1 threads:      234007 ops,   10175 (avg:   10173) ops/sec, 422.50KB/sec (avg: 422.48KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 40%,  24 secs]  1 threads:      244176 ops,   10168 (avg:   10173) ops/sec, 422.25KB/sec (avg: 422.47KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 42%,  25 secs]  1 threads:      254353 ops,   10176 (avg:   10173) ops/sec, 422.62KB/sec (avg: 422.48KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 43%,  26 secs]  1 threads:      264526 ops,   10172 (avg:   10173) ops/sec, 422.44KB/sec (avg: 422.48KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 45%,  27 secs]  1 threads:      274701 ops,   10174 (avg:   10173) ops/sec, 422.51KB/sec (avg: 422.48KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 47%,  28 secs]  1 threads:      284875 ops,   10172 (avg:   10173) ops/sec, 422.50KB/sec (avg: 422.48KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 48%,  29 secs]  1 threads:      295052 ops,   10175 (avg:   10173) ops/sec, 422.56KB/sec (avg: 422.48KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 50%,  30 secs]  1 threads:      305228 ops,   10175 (avg:   10173) ops/sec, 422.58KB/sec (avg: 422.49KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 52%,  31 secs]  1 threads:      315395 ops,   10166 (avg:   10173) ops/sec, 422.25KB/sec (avg: 422.48KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 53%,  32 secs]  1 threads:      325565 ops,   10169 (avg:   10172) ops/sec, 422.34KB/sec (avg: 422.47KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 55%,  33 secs]  1 threads:      335744 ops,   10178 (avg:   10173) ops/sec, 422.63KB/sec (avg: 422.48KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 57%,  34 secs]  1 threads:      345925 ops,   10180 (avg:   10173) ops/sec, 422.66KB/sec (avg: 422.49KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 58%,  35 secs]  1 threads:      356101 ops,   10175 (avg:   10173) ops/sec, 422.51KB/sec (avg: 422.49KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 60%,  36 secs]  1 threads:      366276 ops,   10173 (avg:   10173) ops/sec, 422.47KB/sec (avg: 422.49KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 62%,  37 secs]  1 threads:      376454 ops,   10176 (avg:   10173) ops/sec, 422.66KB/sec (avg: 422.49KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 63%,  38 secs]  1 threads:      386633 ops,   10178 (avg:   10173) ops/sec, 422.69KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 65%,  39 secs]  1 threads:      396804 ops,   10169 (avg:   10173) ops/sec, 422.34KB/sec (avg: 422.49KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 67%,  40 secs]  1 threads:      406980 ops,   10175 (avg:   10173) ops/sec, 422.55KB/sec (avg: 422.49KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 68%,  41 secs]  1 threads:      417157 ops,   10175 (avg:   10173) ops/sec, 422.65KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 70%,  42 secs]  1 threads:      427332 ops,   10174 (avg:   10173) ops/sec, 422.48KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 72%,  43 secs]  1 threads:      437511 ops,   10177 (avg:   10173) ops/sec, 422.68KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 73%,  44 secs]  1 threads:      447689 ops,   10177 (avg:   10173) ops/sec, 422.64KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 75%,  45 secs]  1 threads:      457858 ops,   10168 (avg:   10173) ops/sec, 422.32KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 77%,  46 secs]  1 threads:      468036 ops,   10177 (avg:   10173) ops/sec, 422.62KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 78%,  47 secs]  1 threads:      478216 ops,   10179 (avg:   10173) ops/sec, 422.78KB/sec (avg: 422.51KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 80%,  48 secs]  1 threads:      488396 ops,   10178 (avg:   10173) ops/sec, 422.73KB/sec (avg: 422.51KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 82%,  49 secs]  1 threads:      498570 ops,   10172 (avg:   10173) ops/sec, 422.50KB/sec (avg: 422.51KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 83%,  50 secs]  1 threads:      508747 ops,   10176 (avg:   10174) ops/sec, 422.64KB/sec (avg: 422.51KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 85%,  51 secs]  1 threads:      518913 ops,   10165 (avg:   10173) ops/sec, 422.15KB/sec (avg: 422.51KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 87%,  52 secs]  1 threads:      529073 ops,   10158 (avg:   10173) ops/sec, 421.90KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 88%,  53 secs]  1 threads:      539253 ops,   10178 (avg:   10173) ops/sec, 422.68KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 90%,  54 secs]  1 threads:      549428 ops,   10174 (avg:   10173) ops/sec, 422.54KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 92%,  55 secs]  1 threads:      559602 ops,   10173 (avg:   10173) ops/sec, 422.46KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 93%,  56 secs]  1 threads:      569776 ops,   10173 (avg:   10173) ops/sec, 422.53KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 95%,  57 secs]  1 threads:      579950 ops,   10173 (avg:   10173) ops/sec, 422.51KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 97%,  58 secs]  1 threads:      590117 ops,   10165 (avg:   10173) ops/sec, 422.12KB/sec (avg: 422.49KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 98%,  59 secs]  1 threads:      600296 ops,   10178 (avg:   10173) ops/sec, 422.70KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency[RUN #1 100%,  60 secs]  0 threads:      610417 ops,   10178 (avg:   10173) ops/sec, 422.70KB/sec (avg: 422.50KB/sec),  0.10 (avg:  0.10) msec latency

1         Threads
1         Connections per thread
60        Seconds
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         924.88          ---          ---      0.09700        71.25
Gets        9248.73        37.07      9211.66      0.09400       351.25
Totals     10173.61        37.07      9211.66      0.09500       422.50


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET        -nan    100.00000
---
GET       0.058      0.00018
GET       0.059      0.00090
GET       0.061      0.00180
GET       0.062      0.00324
GET       0.063      0.00523
GET       0.064      0.00721
GET       0.065      0.00901
GET       0.066      0.01243
GET       0.067      0.01550
GET       0.068      0.01838
GET       0.069      0.02307
GET       0.070      0.02595
GET       0.071      0.02991
GET       0.072      0.03658
GET       0.073      0.04379
GET       0.074      0.05316
GET       0.075      0.06577
GET       0.076      0.07875
GET       0.077      0.09281
GET       0.078      0.11659
GET       0.079      0.14146
GET       0.080      0.17732
GET       0.081      0.22454
GET       0.082      0.28112
GET       0.083      0.35320
GET       0.084      0.44853
GET       0.085      0.56332
GET       0.086      0.68928
GET       0.087      0.88102
GET       0.088      1.21350
GET       0.089      1.85467
GET       0.090      3.12691
GET       0.091      6.15237
GET       0.092     12.14076
GET       0.093     21.74820
GET       0.094     43.78059
GET       0.095     74.36207
GET       0.096     89.24772
GET       0.097     94.29760
GET       0.098     96.64477
GET       0.099     97.92963
GET       0.100     99.20259
GET       0.110     99.74411
GET       0.120     99.81313
GET       0.130     99.82106
GET       0.140     99.82935
GET       0.150     99.83565
GET       0.160     99.84232
GET       0.170     99.84286
GET       0.180     99.84304
GET       0.190     99.84448
GET       0.200     99.84556
GET       0.210     99.84971
GET       0.220     99.85818
GET       0.230     99.87818
GET       0.240     99.90071
GET       0.250     99.91693
GET       0.260     99.93405
GET       0.270     99.94828
GET       0.280     99.97405
GET       0.290     99.99405
GET       0.300     99.99766
GET       0.310     99.99838
GET       0.320     99.99856
GET       0.440     99.99874
GET       0.570     99.99892
GET       0.620     99.99910
GET       0.790     99.99928
GET       0.810     99.99946
GET       0.860     99.99964
GET       0.960     99.99982
GET       1.000    100.00000
